"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","chain_length","chunks","cuda","discrete_comm","embedding_size","epochs","group","hidden_size","ingest_multiple_messages","log_interval","lr","max_message_len","name","num_batches_per_epoch","num_batchs_per_epoch","num_colors","num_listener_views","num_reward_matrices","num_shapes","optimize_jointly","partial_reward_matrix","save_dir","save_outputs","train_chain_length","use_same_agent","vocab_size","wandb","wandb_project_name","inductive_bias","learn_from_demo","learn_from_demos","no_additional_info","num_examples_for_demos","num_utilities_seen_in_training","pedagogical_sampling","perfect_teacher","same_agent_view","shuffle_agents","teacher_alpha","use_bayesian_teacher","train_percent","current_epoch","train_accuracy","train_accuracy_0","train_accuracy_1","train_accuracy_2","train_accuracy_3","train_accuracy_4","train_loss","train_loss_0","train_loss_1","train_loss_2","train_loss_3","train_loss_4","train_prediction_index","train_reward","train_reward_0","train_reward_1","train_reward_2","train_reward_3","train_reward_4","val_accuracy","val_accuracy_0","val_accuracy_1","val_accuracy_2","val_accuracy_3","val_accuracy_4","val_loss","val_loss_0","val_loss_1","val_loss_2","val_loss_3","val_loss_4","val_prediction_index","val_reward","val_reward_0","val_reward_1","val_reward_2","val_reward_3","val_reward_4","train_correlation","train_jsd","train_mean Bayesian score","val_correlation","val_jsd","val_mean Bayesian score","train_jsd_alpha=1","train_jsd_alpha=10","train_jsd_alpha=100","train_jsd_alpha=1000","train_jsd_alpha=10000","train_mean Bayesian score_alpha=1","train_mean Bayesian score_alpha=10","train_mean Bayesian score_alpha=100","train_mean Bayesian score_alpha=1000","train_mean Bayesian score_alpha=10000","train_num_unique_demos","val_jsd_alpha=1","val_jsd_alpha=10","val_jsd_alpha=100","val_jsd_alpha=1000","val_jsd_alpha=10000","val_mean Bayesian score_alpha=1","val_mean Bayesian score_alpha=10","val_mean Bayesian score_alpha=100","val_mean Bayesian score_alpha=1000","val_mean Bayesian score_alpha=10000","val_num_unique_demos"
"imperfect-teacher_num-utils=12_pedagogical-demos_1","finished","-","dharakyu","","2023-01-19T08:50:57.000Z","558","","32","2","[12,12]","true","false","64","40","imperfect-teacher_num-utils=12_pedagogical-demos","100","false","100","0.000005","4","imperfect-teacher_num-utils=12_pedagogical-demos_1","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","false","false","false","1","false","","39","","0.8540625","0.5253125","","","","","-4.219631752967834","-1.9665581160783767","","","","","","0.92954926637402","0.43569981365209454","","","","","0.839375","0.5153125","","","","","-4.1797404384613035","-1.8483254665136335","","","","","","0.9232398735062364","0.4122103594872392","","","","","","","","","","","","","","","","","","","","23.18","","","","","","","","","","","22.76"
"imperfect-teacher_num-utils=12_random-demos_1","finished","-","dharakyu","","2023-01-19T08:45:19.000Z","474","","32","2","[12,12]","true","false","64","40","imperfect-teacher_num-utils=12_random-demos","100","false","100","0.000005","4","imperfect-teacher_num-utils=12_random-demos_1","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","false","false","false","false","1","false","","39","","0.8475","0.4678125","","","","","-4.27415155172348","-1.3796722373366357","","","","","","0.9279221834643766","0.291164239079714","","","","","0.8446875","0.4603125","","","","","-4.262858896255493","-1.2287012188136577","","","","","","0.9265477122300132","0.2624470716289809","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=14_pedagogical-demos_5","finished","-","dharakyu","","2023-01-19T08:41:19.000Z","568","","32","2","[14,14]","true","false","64","40","imperfect-teacher_num-utils=14_pedagogical-demos","100","false","100","0.000005","4","imperfect-teacher_num-utils=14_pedagogical-demos_5","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","false","false","false","1","false","","39","","0.8846875","0.649375","","","","","-4.364368934631347","-2.9521292412281035","","","","","","0.955880322659081","0.6421861502633144","","","","","0.874375","0.6196875","","","","","-4.443546228408813","-2.8770705205202103","","","","","","0.9538456140224936","0.6067403289166443","","","","","","","","","","","","","","","","","","","","24.52","","","","","","","","","","","22.99"
"imperfect-teacher_num-utils=14_random-demos_5","finished","-","dharakyu","","2023-01-19T08:37:16.000Z","474","","32","2","[14,14]","true","false","64","40","imperfect-teacher_num-utils=14_random-demos","100","false","100","0.000005","4","imperfect-teacher_num-utils=14_random-demos_5","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","false","false","false","false","1","false","","39","","0.868125","0.4696875","","","","","-4.28623471736908","-1.2987246976047755","","","","","","0.943104031681168","0.27903859811579224","","","","","0.861875","0.461875","","","","","-4.320456979274749","-1.2685262069106102","","","","","","0.9434288397591006","0.2689309084142501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=14_lang_3","finished","-","dharakyu","","2023-01-19T08:36:46.000Z","934","","32","2","[14,14]","true","true","64","40","imperfect-teacher_num-utils=14_lang","100","false","100","0.000005","12","imperfect-teacher_num-utils=14_lang_3","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","","39","","0.9121875","0.6921875","","","","","-4.3758057641983035","-3.2373315620422365","","","","","","0.9771800700148244","0.7174382593355209","","","","","0.925","0.6678125","","","","","-4.4123045921325685","-3.1590134072303773","","","","","","0.9785680387013886","0.6900310291993552","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_random-sampling_5x5_k=2_1","finished","-","dharakyu","","2023-01-19T08:35:33.000Z","1084","","32","2","","true","false","64","40","perfect-teacher_random-sampling_5x5_k=2","100","false","100","0.000005","4","perfect-teacher_random-sampling_5x5_k=2_1","100","","5","","","5","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","false","true","false","false","1","false","","39","","0.855","0.4128125","","","","","-4.00974050283432","-0.5785980629920959","","","","","","0.9407140877668482","0.12594033744465497","","","","","0.8484375","0.398125","","","","","-3.851373858451843","-0.4701974666118622","","","","","","0.9360496253728844","0.10211046618954912","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=14_pedagogical-demos_4","finished","-","dharakyu","","2023-01-19T08:32:54.000Z","495","","32","2","[14,14]","true","false","64","40","imperfect-teacher_num-utils=14_pedagogical-demos","100","false","100","0.000005","4","imperfect-teacher_num-utils=14_pedagogical-demos_4","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","false","false","false","1","false","","39","","0.8834375","0.6221875","","","","","-4.443428447246552","-2.787498220205307","","","","","","0.9523732700767056","0.5972660432488548","","","","","0.86875","0.60125","","","","","-4.324070410728455","-2.6397111237049105","","","","","","0.9468142569515592","0.5784833015970169","","","","","","","","","","","","","","","","","","","","23.11","","","","","","","","","","","21.02"
"imperfect-teacher_num-utils=14_random-demos_4","finished","-","dharakyu","","2023-01-19T08:30:21.000Z","406","","32","2","[14,14]","true","false","64","40","imperfect-teacher_num-utils=14_random-demos","100","false","100","0.000005","4","imperfect-teacher_num-utils=14_random-demos_4","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","false","false","false","false","1","false","","39","","0.8525","0.46","","","","","-4.2094880485534665","-1.3041436138749125","","","","","","0.9297876251001308","0.2788592254605096","","","","","0.854375","0.4315625","","","","","-4.275810573101044","-1.1458771874010565","","","","","","0.9341373110059972","0.2521314370699616","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_random-sampling_4x4_k=2_5","finished","-","dharakyu","","2023-01-19T08:28:48.000Z","397","","32","2","","true","false","64","40","perfect-teacher_random-sampling_4x4_k=2","100","false","100","0.000005","4","perfect-teacher_random-sampling_4x4_k=2_5","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","false","true","false","false","1","false","","39","","0.8825","0.3515625","","","","","-4.459327590465546","-0.1114749164879322","","","","","","0.9565398181121472","0.014682333759673233","","","","","0.8834375","0.3059375","","","","","-4.3910330033302305","0.371997562199831","","","","","","0.9564462575445628","-0.08707157517764837","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=14_pedagogical-demos_3","finished","-","dharakyu","","2023-01-19T08:24:54.000Z","472","","32","2","[14,14]","true","false","64","40","imperfect-teacher_num-utils=14_pedagogical-demos","100","false","100","0.000005","4","imperfect-teacher_num-utils=14_pedagogical-demos_3","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","false","false","false","1","false","","39","","0.8603125","0.5921875","","","","","-4.253493444919586","-2.483168770968914","","","","","","0.94229788045412","0.5433553204636188","","","","","0.8584375","0.58625","","","","","-4.302467451095581","-2.5593093824386597","","","","","","0.9365333395815384","0.5539898957236964","","","","","","","","","","","","","","","","","","","","22.69","","","","","","","","","","","23.49"
"imperfect-teacher_num-utils=14_random-demos_3","finished","-","dharakyu","","2023-01-19T08:23:50.000Z","384","","32","2","[14,14]","true","false","64","40","imperfect-teacher_num-utils=14_random-demos","100","false","100","0.000005","4","imperfect-teacher_num-utils=14_random-demos_3","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","false","false","false","false","1","false","","39","","0.8603125","0.4446875","","","","","-4.3805836582183835","-1.1884377315640449","","","","","","0.939645832701432","0.25217247634698164","","","","","0.8696875","0.46","","","","","-4.277037811279297","-1.230660946071148","","","","","","0.9394154501111897","0.2628820239108935","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=14_lang_2","finished","-","dharakyu","","2023-01-19T08:22:39.000Z","837","","32","2","[14,14]","true","true","64","40","imperfect-teacher_num-utils=14_lang","100","false","100","0.000005","12","imperfect-teacher_num-utils=14_lang_2","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","","39","","0.918125","0.659375","","","","","-4.452478084564209","-3.083899546861649","","","","","","0.97631680354253","0.6704012256332991","","","","","0.9175","0.659375","","","","","-4.558602039813995","-3.1485657119750976","","","","","","0.9759475513051952","0.6707991832740303","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_random-sampling_4x4_k=2_4","finished","-","dharakyu","","2023-01-19T08:22:19.000Z","381","","32","2","","true","false","64","40","perfect-teacher_random-sampling_4x4_k=2","100","false","100","0.000005","4","perfect-teacher_random-sampling_4x4_k=2_4","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","false","true","false","false","1","false","","39","","0.8971875","0.420625","","","","","-4.485040466785431","-0.89156978584826","","","","","","0.9700502554926974","0.1784230672094258","","","","","0.89875","0.3946875","","","","","-4.517095003128052","-0.638190218359232","","","","","","0.9674228869142766","0.12722588560762255","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=14_random-demos_2","finished","-","dharakyu","","2023-01-19T08:16:46.000Z","417","","32","2","[14,14]","true","false","64","40","imperfect-teacher_num-utils=14_random-demos","100","false","100","0.000005","4","imperfect-teacher_num-utils=14_random-demos_2","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","false","false","false","false","1","false","","39","","0.884375","0.4115625","","","","","-4.425679633617401","-0.7667825634777546","","","","","","0.9557545959931236","0.1600586512003068","","","","","0.881875","0.3540625","","","","","-4.256446475982666","-0.18025003731250763","","","","","","0.9559641930150244","0.022208781214976436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=14_pedagogical-demos_2","finished","-","dharakyu","","2023-01-19T08:16:36.000Z","490","","32","2","[14,14]","true","false","64","40","imperfect-teacher_num-utils=14_pedagogical-demos","100","false","100","0.000005","4","imperfect-teacher_num-utils=14_pedagogical-demos_2","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","false","false","false","1","false","","39","","0.8703125","0.594375","","","","","-4.33212361574173","-2.5891982927918433","","","","","","0.9510146790024456","0.5627290213307479","","","","","0.87875","0.5859375","","","","","-4.371648619174957","-2.553055151104927","","","","","","0.9531847115146552","0.5519404863507198","","","","","","","","","","","","","","","","","","","","23.22","","","","","","","","","","","23.49"
"perfect-teacher_random-sampling_4x4_k=2_3","finished","-","dharakyu","","2023-01-19T08:15:51.000Z","380","","32","2","","true","false","64","40","perfect-teacher_random-sampling_4x4_k=2","100","false","100","0.000005","4","perfect-teacher_random-sampling_4x4_k=2_3","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","false","true","false","false","1","false","","39","","0.916875","0.496875","","","","","-4.535126755237579","-1.5869387151300909","","","","","","0.97435269945264","0.3580795641854614","","","","","0.91625","0.48875","","","","","-4.429392173290252","-1.3957153481245042","","","","","","0.9752724963240422","0.3069483135630551","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_pedagogical-sampling_6x6_k=2_3","finished","-","dharakyu","","2023-01-19T08:15:04.000Z","4135","","32","2","","true","false","64","40","perfect-teacher_pedagogical-sampling_6x6_k=2","100","false","100","0.000005","4","perfect-teacher_pedagogical-sampling_6x6_k=2_3","100","","6","","","6","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","true","false","false","1","false","","39","","0.823125","0.496875","","","","","-3.72116363286972","-1.4994292218983174","","","","","","0.9149982034441888","0.36530600159658366","","","","","0.8128125","0.4990625","","","","","-3.788572075366974","-1.5264851605892182","","","","","","0.9169265624602028","0.3715100756787582","","","","","","","","","","","","","","","","","","","","29.84","","","","","","","","","","","29.75"
"imperfect-teacher_num-utils=14_random-demos_1","finished","-","dharakyu","","2023-01-19T08:09:11.000Z","447","","32","2","[14,14]","true","false","64","40","imperfect-teacher_num-utils=14_random-demos","100","false","100","0.000005","4","imperfect-teacher_num-utils=14_random-demos_1","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","false","false","false","false","1","false","","39","","0.9090625","0.4659375","","","","","-4.493028576374054","-1.323140749335289","","","","","","0.972212848596882","0.27375938139919176","","","","","0.9021875","0.44125","","","","","-4.332895064353943","-0.9613946153223516","","","","","","0.9690218065738624","0.20330567127601384","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_random-sampling_4x4_k=2_2","finished","-","dharakyu","","2023-01-19T08:08:50.000Z","414","","32","2","","true","false","64","40","perfect-teacher_random-sampling_4x4_k=2","100","false","100","0.000005","4","perfect-teacher_random-sampling_4x4_k=2_2","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","false","true","false","false","1","false","","39","","0.9090625","0.4521875","","","","","-4.436805539131164","-1.0728800155222415","","","","","","0.9710541517001736","0.23089261003365735","","","","","0.90375","0.426875","","","","","-4.454247980117798","-0.9653918494284152","","","","","","0.9675813168599422","0.19652190579054937","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=14_pedagogical-demos_1","finished","-","dharakyu","","2023-01-19T08:07:57.000Z","511","","32","2","[14,14]","true","false","64","40","imperfect-teacher_num-utils=14_pedagogical-demos","100","false","100","0.000005","4","imperfect-teacher_num-utils=14_pedagogical-demos_1","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","false","false","false","1","false","","39","","0.886875","0.5440625","","","","","-4.42310751914978","-2.159332740902901","","","","","","0.9633787388818728","0.46215287833617313","","","","","0.896875","0.546875","","","","","-4.401487493515015","-2.269339862316847","","","","","","0.963056647171287","0.4934553129377059","","","","","","","","","","","","","","","","","","","","23.1","","","","","","","","","","","23.13"
"imperfect-teacher_num-utils=14_lang_1","finished","-","dharakyu","","2023-01-19T08:07:55.000Z","876","","32","2","[14,14]","true","true","64","40","imperfect-teacher_num-utils=14_lang","100","false","100","0.000005","12","imperfect-teacher_num-utils=14_lang_1","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","","39","","0.9203125","0.6496875","","","","","-4.54853063583374","-3.1132358968257905","","","","","","0.9775536717149312","0.6635854929506655","","","","","0.916875","0.6334375","","","","","-4.544041492938995","-3.0388914453983307","","","","","","0.9768949775584418","0.6479285957189984","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"firm-star-597","crashed","-","dharakyu","","2023-01-19T08:04:25.000Z","117","","32","2","[14,14]","true","false","64","40","imperfect-teacher_num-utils=_pedagogical-demos","100","false","100","0.000005","4","imperfect-teacher_num-utils=_pedagogical-demos_1","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","false","false","false","1","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_random-sampling_4x4_k=2_1","finished","-","dharakyu","","2023-01-19T08:02:23.000Z","379","","32","2","","true","false","64","40","perfect-teacher_random-sampling_4x4_k=2","100","false","100","0.000005","4","perfect-teacher_random-sampling_4x4_k=2_1","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","false","true","false","false","1","false","","39","","0.869375","0.34875","","","","","-4.337374503612518","-0.1890828388929367","","","","","","0.945980536468807","0.02923992487377369","","","","","0.86375","0.2853125","","","","","-4.447705452442169","0.3895469013601542","","","","","","0.9453603334001962","-0.09720721637314296","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_random-sampling_3x3_k=2_5","finished","-","dharakyu","","2023-01-19T07:58:13.000Z","242","","32","2","","true","false","64","40","perfect-teacher_random-sampling_3x3_k=2","100","false","100","0.000005","4","perfect-teacher_random-sampling_3x3_k=2_5","100","","3","","","3","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","false","true","false","false","1","false","","39","","0.9734375","0.4115625","","","","","-5.277439873218537","-0.8896521925926208","","","","","","0.9998305084745762","0.16210093728574232","","","","","0.94875","0.105","","","","","-5.276880488395691","2.6977416318655014","","","","","","0.984018047724152","-0.5159070237517984","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_random-sampling_3x3_k=2_4","finished","-","dharakyu","","2023-01-19T07:54:36.000Z","206","","32","2","","true","false","64","40","perfect-teacher_random-sampling_3x3_k=2","100","false","100","0.000005","4","perfect-teacher_random-sampling_3x3_k=2_4","100","","3","","","3","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","false","true","false","false","1","false","","39","","0.8740625","0.3765625","","","","","-4.9985303521156315","-0.735","","","","","","0.9355333855590384","0.1287789601791909","","","","","0.723125","0.2103125","","","","","-4.035879833698273","1.905","","","","","","0.7871784439995193","-0.3879706400608868","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_random-sampling_3x3_k=2_3","finished","-","dharakyu","","2023-01-19T07:51:08.000Z","198","","32","2","","true","false","64","40","perfect-teacher_random-sampling_3x3_k=2","100","false","100","0.000005","4","perfect-teacher_random-sampling_3x3_k=2_3","100","","3","","","3","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","false","true","false","false","1","false","","39","","0.9490625","0.4065625","","","","","-5.2776917815208435","-0.5805554455518722","","","","","","0.9900464369737052","0.10269193723515088","","","","","0.9459375","0.2471875","","","","","-5.261249151229858","1.6166630336642265","","","","","","0.9870511102876656","-0.31388821935317207","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_lang_6x6_k=2_1","finished","-","dharakyu","","2023-01-19T07:48:25.000Z","4507","","32","2","","true","true","64","40","perfect-teacher_lang_6x6_k=2","100","false","100","0.000005","12","perfect-teacher_lang_6x6_k=2_1","100","","6","","","6","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","true","false","false","1","false","","39","","0.9046875","0.5375","","","","","-3.916449358463288","-1.9001691234111784","","","","","","0.9726218519801756","0.4640732928646688","","","","","0.9084375","0.551875","","","","","-3.948660426139832","-2.032198852300644","","","","","","0.9776391879026488","0.4967795307206088","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_random-sampling_3x3_k=2_2","finished","-","dharakyu","","2023-01-19T07:47:59.000Z","178","","32","2","","true","false","64","40","perfect-teacher_random-sampling_3x3_k=2","100","false","100","0.000005","4","perfect-teacher_random-sampling_3x3_k=2_2","100","","3","","","3","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","false","true","false","false","1","false","","39","","0.975","0.4478125","","","","","-5.207677829265594","-1.2478348465263844","","","","","","0.9997674418604652","0.2374719746524452","","","","","0.9621875","0.3203125","","","","","-5.249389972686767","-0.04535262495279312","","","","","","0.9955351412564466","-0.0025545570923244843","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_random-sampling_3x3_k=2_1","finished","-","dharakyu","","2023-01-19T07:44:55.000Z","177","","32","2","","true","false","64","40","perfect-teacher_random-sampling_3x3_k=2","100","false","100","0.000005","4","perfect-teacher_random-sampling_3x3_k=2_1","100","","3","","","3","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","false","true","false","false","1","false","","39","","0.92625","0.3934375","","","","","-4.956603543758392","-0.5081838146597147","","","","","","0.9743692639220564","0.09312077148811482","","","","","0.8196875","0.211875","","","","","-4.730398573875427","1.6573952966928482","","","","","","0.88811873198371","-0.31582585378380035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_lang_5x5_k=2_5","finished","-","dharakyu","","2023-01-19T07:13:20.000Z","2091","","32","2","","true","true","64","40","perfect-teacher_lang_5x5_k=2","100","false","100","0.000005","12","perfect-teacher_lang_5x5_k=2_5","100","","5","","","5","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","true","false","false","1","false","","39","","0.9315625","0.589375","","","","","-4.136219396591186","-2.4257112699747085","","","","","","0.9815329086808848","0.5684663868015218","","","","","0.9165625","0.5965625","","","","","-4.142060585021973","-2.4929822528362275","","","","","","0.9780706413995848","0.5805665882672583","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_pedagogical-sampling_6x6_k=2_2","finished","-","dharakyu","","2023-01-19T07:02:40.000Z","4333","","32","2","","true","false","64","40","perfect-teacher_pedagogical-sampling_6x6_k=2","100","false","100","0.000005","4","perfect-teacher_pedagogical-sampling_6x6_k=2_2","100","","6","","","6","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","true","false","false","1","false","","39","","0.7965625","0.49875","","","","","-3.7247723031044","-1.6670436477661132","","","","","","0.9031760990981432","0.4033510433538516","","","","","0.8015625","0.5103125","","","","","-3.5969697439670565","-1.5654104402661324","","","","","","0.89918576426336","0.3973976521368767","","","","","","","","","","","","","","","","","","","","30.46","","","","","","","","","","","30.53"
"perfect-teacher_lang_5x5_k=2_4","finished","-","dharakyu","","2023-01-19T06:36:47.000Z","2180","","32","2","","true","true","64","40","perfect-teacher_lang_5x5_k=2","100","false","100","0.000005","12","perfect-teacher_lang_5x5_k=2_4","100","","5","","","5","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","true","false","false","1","false","","39","","0.9090625","0.646875","","","","","-4.135055546760559","-2.8963894838094713","","","","","","0.975013508156882","0.6778284769310825","","","","","0.9071875","0.6365625","","","","","-4.085130727291107","-2.820466563105583","","","","","","0.9748975209470332","0.6656434623028167","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_lang_5x5_k=2_3","finished","-","dharakyu","","2023-01-19T06:02:37.000Z","2038","","32","2","","true","true","64","40","perfect-teacher_lang_5x5_k=2","100","false","100","0.000005","12","perfect-teacher_lang_5x5_k=2_3","100","","5","","","5","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","true","false","false","1","false","","39","","0.9284375","0.6328125","","","","","-4.246256484985351","-2.8408966600894927","","","","","","0.9833798661396496","0.662463232563605","","","","","0.92","0.603125","","","","","-4.137762594223022","-2.687197716832161","","","","","","0.9808613792829568","0.6339748943382949","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_pedagogical-sampling_6x6_k=2_1","finished","-","dharakyu","","2023-01-19T05:48:12.000Z","4455","","32","2","","true","false","64","40","perfect-teacher_pedagogical-sampling_6x6_k=2","100","false","100","0.000005","4","perfect-teacher_pedagogical-sampling_6x6_k=2_1","100","","6","","","6","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","true","false","false","1","false","","39","","0.81625","0.4778125","","","","","-3.819267604351044","-1.3830184391140938","","","","","","0.9207940229641992","0.3334472311797938","","","","","0.824375","0.4703125","","","","","-3.717631945610046","-1.2674270917475223","","","","","","0.9194486477883144","0.31814359189301844","","","","","","","","","","","","","","","","","","","","30.07","","","","","","","","","","","29.91"
"perfect-teacher_lang_5x5_k=2_2","finished","-","dharakyu","","2023-01-19T05:28:45.000Z","2021","","32","2","","true","true","64","40","perfect-teacher_lang_5x5_k=2","100","false","100","0.000005","12","perfect-teacher_lang_5x5_k=2_2","100","","5","","","5","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","true","false","false","1","false","","39","","0.9246875","0.558125","","","","","-4.136534402370453","-2.2579002726078032","","","","","","0.9805719801643336","0.5298327008627284","","","","","0.924375","0.5728125","","","","","-4.228350300788879","-2.2866231763362883","","","","","","0.9844747305966588","0.5318179588778738","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_pedagogical-sampling_5x5_k=2_5","finished","-","dharakyu","","2023-01-19T05:21:20.000Z","1598","","32","2","","true","false","64","40","perfect-teacher_pedagogical-sampling_5x5_k=2","100","false","100","0.000005","4","perfect-teacher_pedagogical-sampling_5x5_k=2_5","100","","5","","","5","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","true","false","false","1","false","","39","","0.85","0.5175","","","","","-3.818379354476929","-1.586328965872526","","","","","","0.9346670472473306","0.3780338353722795","","","","","0.85","0.5275","","","","","-3.950778176784515","-1.7251096522808076","","","","","","0.9303597342339124","0.40345450313504344","","","","","","","","","","","","","","","","","","","","27.99","","","","","","","","","","","28.39"
